record_id,media_id,media_title,user_id,user_rating
37315,87,Searching for Bobby Fischer,450,5.0
37316,328,Conspiracy Theory,873,4.0
37317,38,Rescue,291,3.0
37318,559,Samurai Deeper Kyou,21,1.0
37319,258,Love Bitch: Yasashii Onna,596,3.0
37320,186,Weather Hackers,806,4.0
37321,728,Junior,268,2.0
37322,423,Tonggu Qi Yuan,840,5.0
37323,483,Casablanca,870,5.0
37324,531,Shine,514,3.0
37325,1074,Reality Bites,943,4.0
37326,98,The Silence of the Lambs,497,4.0
37327,183,Persona 3 The Movie,87,4.0
37328,132,Upin & Ipin dan Kawan-Kawan Musim 3,262,3.0
37329,58,Minimoni: Minihams no Kekkon Song,883,3.0
37330,89,Blade Runner,437,2.0
37331,234,Jaws,480,4.0
37332,223,Gen Hoshino: Sarashimono,246,5.0
37333,1070,Living in Oblivion,279,3.0
37334,286,Taegeugsonyeon Huin Dogsuli,819,5.0
37335,199,Dongfang Ke Er Zhi Modeng Xue Yuan,883,4.0
37336,156,Mofu Mofu,823,5.0
37337,1037,KAGEROU DAZE No.9,457,2.0
37338,720,First Knight,83,4.0
37339,326,G.I. Jane,413,3.0
37340,553,A Walk in the Clouds,244,5.0
37341,672,Sonic the Hedgehog (TV),766,3.0
37342,283,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,837,5.0
37343,148,The Ghost and the Darkness,825,4.0
37344,471,Hamatora The Animation,714,4.0
37345,168,Yasai no Yousei: N.Y. Salad The Movie,723,5.0
37346,393,Jo Uta,476,4.0
37347,288,Scream,515,4.0
37348,173,The Princess Bride,11,5.0
37349,557,Farinelli: il castrato,385,2.0
37350,50,Star Wars,573,4.0
37351,739,Kuroko no Baske (2015): NG-shuu,882,4.0
37352,315,ROXY x Masanobu Featuring Stephanie Gilmore,515,4.0
37353,920,Two Bits,774,2.0
37354,264,Mimic,416,3.0
37355,89,Blade Runner,142,3.0
37356,1134,Get on the Bus,627,1.0
37357,208,Himeyuri no Tou,476,5.0
37358,28,Apollo 13,325,3.0
37359,631,Souten no Ken: Regenesis 2,201,2.0
37360,71,The Lion King,756,3.0
37361,259,Teeter,373,5.0
37362,270,Laoying Zhua Xiao Ji Zhi Mowang Shijie Da Maoxian,695,4.0
37363,230,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,379,4.0
37364,302,For,770,2.0
37365,184,For Campanella,823,3.0
37366,845,That Thing You Do!,104,3.0
37367,824,The Great White Hype,393,3.0
37368,222,Star Trek: First Contact,805,4.0
37369,271,Starship Troopers,3,3.0
37370,294,Karakuri Circus (TV),692,3.0
37371,589,The Wild Bunch,350,5.0
37372,257,Christmas,435,4.0
37373,50,Star Wars,169,5.0
37374,222,Star Trek: First Contact,674,3.0
37375,237,Orchid and Emblem,75,2.0
37376,199,Dongfang Ke Er Zhi Modeng Xue Yuan,254,4.0
37377,312,Midnight in the Garden of Good and Evil,907,5.0
37378,546,Touhou PVD 4,378,2.0
37379,347,Wag the Dog,43,3.0
37380,132,Upin & Ipin dan Kawan-Kawan Musim 3,890,5.0
37381,194,Yakyuubu Aruaru,207,4.0
37382,229,Sprite: Between Two Worlds,883,4.0
37383,347,Wag the Dog,503,5.0
37384,748,The Saint,177,3.0
37385,664,Jing Ling Qi Yuan,389,4.0
37386,995,"Kiss Me, Guido",589,1.0
37387,636,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,545,3.0
37388,960,Xing Mao Lixian Ji Zhi Shu Fa Pian,828,5.0
37389,155,Dirty Dancing,889,3.0
37390,385,True Lies,638,5.0
37391,420,Menghuan Shuyuan 3rd Season,504,3.0
37392,9,Chaos;Child: Chaos;Head,554,4.0
37393,64,The Shawshank Redemption,630,5.0
37394,286,Taegeugsonyeon Huin Dogsuli,652,3.0
37395,331,The Edge,201,4.0
37396,760,Screamers,666,3.0
37397,239,Toaru Majutsu no Index 10th Anniversary PV,630,4.0
37398,995,"Kiss Me, Guido",752,4.0
37399,724,JoJo's Bizarre Adventure Re-edited,505,4.0
37400,195,The Terminator,535,4.0
37401,86,Greek Roman Sinhwa: Olympus Guardian (Movie),916,4.0
37402,343,Seiyuu's Life! A Small After-Party!,936,3.0
37403,508,Pokemon: The Magikarp Song,703,3.0
37404,747,Benny & Joon,269,4.0
37405,144,Die Hard,488,3.0
37406,742,Ransom,345,4.0
37407,147,Mashiro-iro Symphony: The Color of Lovers,401,2.0
37408,467,Shenqi Da Maoxian,566,3.0
37409,176,Aliens,633,3.0
37410,416,Old Yeller,618,4.0
37411,874,Career Girls,470,3.0
37412,746,Real Genius,279,5.0
37413,272,Good Will Hunting,578,2.0
37414,451,Mahou Shoujo Ore,94,4.0
37415,568,Speed,91,2.0
37416,949,How to Make an American Quilt,605,5.0
37417,286,Taegeugsonyeon Huin Dogsuli,146,3.0
37418,1044,Neko no Dayan (2017),846,4.0
37419,157,Nouryoku Hikitsugi de Otome Game no Sekai ni Tensei Shita Ken ni Tsuite www,156,4.0
37420,713,Tower of Druaga: The Aegis of Uruk: Jil no Bouken,585,4.0
37421,50,Star Wars,297,5.0
37422,899,The Winter Guest,13,1.0
37423,650,The Seventh Seal (Det Sjunde inseglet),889,2.0
37424,476,The First Wives Club,251,2.0
37425,56,Pulp Fiction,934,5.0
37426,183,Persona 3 The Movie,942,3.0
37427,286,Taegeugsonyeon Huin Dogsuli,745,1.0
37428,1056,Cronos,299,4.0
37429,181,Jigoku de Naze Warui,58,3.0
37430,430,Personal Computer Travel Tanteidan,506,4.0
37431,144,Die Hard,280,2.0
37432,1217,Assassins,864,3.0
37433,662,Bartender,890,3.0
37434,425,Bob Roberts,11,4.0
37435,302,For,669,4.0
37436,748,The Saint,415,5.0
37437,949,How to Make an American Quilt,307,4.0
37438,654,Chinatown,18,4.0
37439,508,Pokemon: The Magikarp Song,75,4.0
37440,763,Happy Gilmore,115,2.0
37441,322,Si Hai Jing Qi 2,474,4.0
37442,173,The Princess Bride,796,5.0
37443,29,Pokemon Movie 03: Kesshoutou no Teiou Entei PV,727,3.0
37444,129,Yoshinari You Gashuu Rakugaki-hen - Tezuka Osamu Characters,595,3.0
37445,3,Four Rooms,432,3.0
37446,178,Ado: Aitakute,658,5.0
37447,222,Star Trek: First Contact,162,4.0
37448,364,Ace Ventura: When Nature Calls,291,3.0
37449,226,Die Hard 2,450,4.0
37450,294,Karakuri Circus (TV),834,3.0
37451,187,Kindaichi Shounen no Jikenbo: Operaza-kan Saigo no Satsujin,830,2.0
37452,289,Evita,824,2.0
37453,879,Urikupen Kyuujo-tai,276,3.0
37454,230,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,450,4.0
37455,675,He Ni'er De Richang 2nd Season Special,407,3.0
37456,25,Bobby ni Kubittake,591,4.0
37457,221,Detective Conan: Episode One - The Great Detective Turned Small,397,4.0
37458,286,Taegeugsonyeon Huin Dogsuli,221,4.0
37459,959,Dazed and Confused,642,5.0
37460,221,Detective Conan: Episode One - The Great Detective Turned Small,567,5.0
37461,655,Don Pepe no Uta,462,5.0
37462,7,Twelve Monkeys,497,3.0
37463,96,Wo Shi Na Zha,916,3.0
37464,279,Hitsugi no Chaika OVA,655,3.0
37465,41,Gou Gou Xiongxiong Le Fantian,332,5.0
37466,568,Speed,561,3.0
37467,716,Lei Su Deng Yi Fei Chong Tian,796,3.0
37468,203,Nintama Rantarou no Uchuu Daibouken with Cosmic Front Next (2016),897,4.0
37469,684,In the Line of Fire,796,5.0
37470,1028,Dragon Rider,109,4.0
37471,289,Evita,13,2.0
37472,1039,Hamlet,128,4.0
37473,328,Conspiracy Theory,722,5.0
37474,300,Air Force One,168,5.0
37475,173,The Princess Bride,259,4.0
37476,315,ROXY x Masanobu Featuring Stephanie Gilmore,634,5.0
37477,405,Itsudatte My Santa!,714,5.0
37478,157,Nouryoku Hikitsugi de Otome Game no Sekai ni Tensei Shita Ken ni Tsuite www,87,3.0
37479,81,The Hudsucker Proxy,286,3.0
37480,92,True Romance,37,4.0
37481,293,Hello Kitty no Fushigi na Mizuumi,624,4.0
37482,474,Shan Hai Juelun,343,5.0
37483,89,Blade Runner,62,5.0
37484,1020,Gaslight,654,4.0
37485,1021,Ranma 1/2,358,5.0
37486,24,Rumble in the Bronx,501,3.0
37487,316,As Good As It Gets,40,3.0
37488,1302,Late Bloomers,499,5.0
37489,676,Sasurai-kun,707,4.0
37490,506,Rebel Without a Cause,90,5.0
37491,217,Bram Stoker's Dracula,919,4.0
37492,191,Shikoyaka Naru Toki mo Hameru Toki mo,919,5.0
37493,451,Mahou Shoujo Ore,234,3.0
37494,215,Kimagure Robot,627,1.0
37495,230,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,328,3.0
37496,345,Paper Film,537,4.0
37497,559,Samurai Deeper Kyou,56,4.0
37498,276,Leaving Las Vegas,250,4.0
37499,288,Scream,116,3.0
37500,1051,The Associate,223,3.0
37501,825,The Arrival,158,4.0
37502,98,The Silence of the Lambs,503,5.0
37503,808,The Program,943,4.0
37504,300,Air Force One,875,3.0
37505,258,Love Bitch: Yasashii Onna,417,4.0
37506,294,Karakuri Circus (TV),119,1.0
37507,651,Glory,577,5.0
37508,9,Chaos;Child: Chaos;Head,316,4.0
37509,639,Fanta Jiisan no Uta,449,5.0
37510,249,Austin Powers: International Man of Mystery,303,4.0
37511,185,Luo Xiao Hei Zhan Ji: Fan Wai,568,4.0
37512,173,The Princess Bride,89,5.0
37513,147,Mashiro-iro Symphony: The Color of Lovers,851,4.0
37514,488,Inferno Cop 2nd Season,908,4.0
37515,652,Zetsumetsu Kigu-shun. (2020),429,4.0
37516,153,Boku wa Ou-sama (2013) Specials,738,4.0
37517,292,Rosewood,147,5.0
37518,498,Himitsukessha Taka no Tsume Specials,354,4.0
37519,323,Planetarium Pokemon: Aurora kara no Message,17,1.0
37520,300,Air Force One,697,5.0
37521,875,Sojunghan Nal-ui Kkum,587,1.0
37522,155,Dirty Dancing,194,3.0
37523,9,Chaos;Child: Chaos;Head,928,5.0
37524,150,Swingers,361,2.0
37525,181,Jigoku de Naze Warui,298,4.0
37526,206,Akira,833,4.0
37527,248,Flying Messenger,532,4.0
37528,684,In the Line of Fire,16,5.0
37529,24,Rumble in the Bronx,200,2.0
37530,688,Strange Reitaro: humming bird,489,2.0
37531,407,The iDOLM@STER Cinderella Girls: Starlight Stage - 5-shuunen Kinen! Go Just Go! PV,795,3.0
37532,433,Heathers,416,4.0
37533,127,The Godfather,26,5.0
37534,316,As Good As It Gets,934,4.0
37535,124,Lone Star,425,2.0
37536,259,Teeter,592,2.0
37537,153,Boku wa Ou-sama (2013) Specials,918,1.0
37538,1142,When We Were Kings,160,5.0
37539,313,Kisaku Spirit,515,4.0
37540,137,Big Night,121,5.0
37541,323,Planetarium Pokemon: Aurora kara no Message,311,3.0
37542,792,Bullets Over Broadway,338,4.0
37543,186,Weather Hackers,514,4.0
37544,97,Soukou Kihei Votoms: Sunsa,24,4.0
37545,192,Meiji Tokyo Renka Movie: Yumihari no Serenade,655,3.0
37546,1178,Major Payne,682,1.0
37547,323,Planetarium Pokemon: Aurora kara no Message,15,1.0
37548,627,Xing Hai Qi Shi,551,3.0
37549,150,Swingers,339,4.0
37550,746,Real Genius,64,5.0
37551,290,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",334,3.0
37552,597,Jarinko Chie (TV),99,4.0
37553,357,Sifan,425,5.0
37554,235,Mars Attacks!,345,3.0
37555,50,Star Wars,805,4.0
37556,73,Maverick,508,3.0
37557,56,Pulp Fiction,406,5.0
37558,239,Toaru Majutsu no Index 10th Anniversary PV,378,3.0
37559,11,Seven (Se7en),117,5.0
37560,845,That Thing You Do!,374,2.0
37561,196,Qian Qian Wen,405,1.0
37562,589,The Wild Bunch,883,5.0
37563,69,Huyao Xiao Hongniang: Liang Sheng Hua,194,4.0
37564,496,It's a Wonderful Life,766,5.0
37565,659,Golden Kamuy 2 OVA,361,5.0
37566,403,Xiao Ban Long Haiyang Baike,472,5.0
37567,265,Haitoku no Kyoukai,682,3.0
37568,357,Sifan,562,1.0
37569,478,The Philadelphia Story,437,5.0
37570,475,Trainspotting,154,4.0
37571,718,In the Bleak Midwinter,887,1.0
37572,515,Das Boot,483,4.0
37573,91,The Nightmare Before Christmas,751,4.0
37574,70,Tamako Market: Pettanko Anime - Occhoko Choi-chan,174,5.0
37575,22,Shitamachi Alien PapiPipiPupi,705,5.0
37576,432,Line,495,5.0
37577,127,The Godfather,425,4.0
37578,203,Nintama Rantarou no Uchuu Daibouken with Cosmic Front Next (2016),577,3.0
37579,71,The Lion King,42,4.0
37580,597,Jarinko Chie (TV),554,4.0
37581,58,Minimoni: Minihams no Kekkon Song,639,3.0
37582,688,Strange Reitaro: humming bird,550,3.0
37583,655,Don Pepe no Uta,24,5.0
37584,678,Jeoryeon Juui Sahang,605,1.0
37585,388,Hanasaku Kizuna no Romantan,846,3.0
37586,1401,M. Butterfly,224,1.0
37587,447,Carrie,246,3.0
37588,186,Weather Hackers,25,4.0
37589,316,As Good As It Gets,416,3.0
37590,259,Teeter,797,3.0
37591,7,Twelve Monkeys,450,4.0
37592,56,Pulp Fiction,232,5.0
37593,160,Glengarry Glen Ross,851,5.0
37594,82,Jurassic Park,758,4.0
37595,435,Butch Cassidy and the Sundance Kid,97,4.0
37596,9,Chaos;Child: Chaos;Head,379,4.0
37597,340,Mobile Suit SD Gundam Mk II,890,4.0
37598,24,Rumble in the Bronx,95,3.0
37599,235,Mars Attacks!,658,2.0
37600,823,Mahouka Koukou no Rettousei: 10th Anniversary PV,178,2.0
37601,153,Boku wa Ou-sama (2013) Specials,622,4.0
37602,68,The Crow,92,3.0
37603,418,Cinderella,7,4.0
37604,742,Ransom,344,3.0
37605,26,The Brothers McMullen,399,2.0
37606,8,Babe,24,5.0
37607,257,Christmas,32,4.0
37608,321,Mother,784,3.0
37609,713,Tower of Druaga: The Aegis of Uruk: Jil no Bouken,460,4.0
37610,530,One Piece: Jango no Dance Carnival,391,5.0
37611,181,Jigoku de Naze Warui,177,4.0
37612,748,The Saint,788,3.0
37613,44,Dolores Claiborne,1,5.0
37614,191,Shikoyaka Naru Toki mo Hameru Toki mo,417,5.0
37615,443,Sugar*Soldier,5,4.0
37616,7,Twelve Monkeys,887,4.0
37617,532,Kama Sutra: A Tale of Love,719,3.0
37618,399,Metropolitan Museum,705,5.0
37619,50,Star Wars,766,4.0
37620,402,Zhongguo Qi Tan,152,5.0
37621,603,Rear Window,72,4.0
37622,95,Zhun Xing,541,4.0
37623,400,Toutotsu ni Egypt Shin 2nd Season,881,2.0
37624,1134,Get on the Bus,235,4.0
37625,274,Pia Carrot e Youkoso!! 2 DX,213,5.0
37626,501,Shingetsutan Tsukihime,435,3.0
37627,975,Jungle Taitei Movie (1997),348,4.0
37628,141,Gramias Circus Show,346,4.0
37629,491,Menghuan Zhen 4,862,3.0
37630,431,Weiqi Shaonian 2,551,4.0
37631,238,Raising Arizona,177,3.0
37632,939,Highlander: The Search for Vengeance,504,4.0
37633,559,Samurai Deeper Kyou,524,3.0
37634,588,Beauty and the Beast,843,2.0
37635,582,Xia Gu Zhong An Zu,855,3.0
37636,164,Tokyo Ghoul:re,455,4.0
37637,28,Apollo 13,484,5.0
37638,705,Ryoukan-san,465,4.0
37639,731,"Corrina, Corrina",224,4.0
37640,343,Seiyuu's Life! A Small After-Party!,400,4.0
37641,183,Persona 3 The Movie,660,2.0
37642,269,The Full Monty,433,5.0
37643,544,Things to Do in Denver when You're Dead,201,2.0
37644,174,Hana no Asuka Gumi!,345,4.0
37645,1346,Mobile Suit Gundam Thunderbolt: December Sky,409,3.0
37646,184,For Campanella,617,1.0
37647,98,The Silence of the Lambs,6,5.0
37648,294,Karakuri Circus (TV),297,3.0
37649,568,Speed,178,4.0
37650,399,Metropolitan Museum,497,4.0
37651,292,Rosewood,598,4.0
37652,38,Rescue,671,5.0
37653,210,Indiana Jones and the Last Crusade,588,4.0
37654,451,Mahou Shoujo Ore,280,5.0
37655,1007,Waiting for Guffman,416,5.0
37656,20,Angels and Insects,540,4.0
37657,288,Scream,772,2.0
37658,218,Go to the Top,429,3.0
37659,410,Kingpin,643,4.0
37660,1019,Strike Witches: 501 Butai Hasshin Shimasu!,276,5.0
37661,41,Gou Gou Xiongxiong Le Fantian,622,3.0
37662,230,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,198,3.0
37663,228,Mai Ge Chuanqi,554,5.0
37664,124,Lone Star,490,4.0
37665,684,In the Line of Fire,478,4.0
37666,382,Xiao Yang Duo Li 2nd Season,409,4.0
37667,258,Love Bitch: Yasashii Onna,676,2.0
37668,689,Hoshi no Kirby: Pilot,489,5.0
37669,433,Heathers,207,3.0
37670,61,Three Colors: White,537,4.0
37671,100,Fargo,286,3.0
37672,1149,Kuroko no Basket: Saikou no Present Desu,606,4.0
37673,684,In the Line of Fire,328,5.0
37674,1249,Deep Sea Tentacle,110,3.0
37675,282,B: The Beginning Succession,223,4.0
37676,531,Shine,561,1.0
37677,235,Mars Attacks!,56,1.0
37678,875,Sojunghan Nal-ui Kkum,181,3.0
37679,747,Benny & Joon,823,4.0
37680,72,The Mask,916,3.0
37681,72,The Mask,921,4.0
37682,402,Zhongguo Qi Tan,184,3.0
37683,748,The Saint,785,3.0
37684,1117,Surviving Picasso,349,3.0
37685,182,GoodFellas,90,3.0
37686,479,Vertigo,90,5.0
37687,291,Kemono no Souja Erin,497,3.0
37688,448,The Omen,890,2.0
37689,258,Love Bitch: Yasashii Onna,453,4.0
37690,856,Night on Earth,380,3.0
37691,751,Mushoku Tensei: Isekai Ittara Honki Dasu Special,221,4.0
37692,156,Mofu Mofu,653,4.0
37693,525,The Big Sleep,72,4.0
37694,433,Heathers,370,3.0
37695,160,Glengarry Glen Ross,653,3.0
37696,1019,Strike Witches: 501 Butai Hasshin Shimasu!,710,4.0
37697,461,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,151,4.0
37698,234,Jaws,290,3.0
37699,627,Xing Hai Qi Shi,749,2.0
37700,1012,Private Parts,796,3.0
37701,609,Jing Jing Lai Le Dao,593,3.0
37702,3,Four Rooms,595,4.0
37703,151,Bokura no Saibanin Monogatari,521,3.0
37704,483,Casablanca,899,4.0
37705,490,To Catch a Thief,391,4.0
37706,1012,Private Parts,789,4.0
37707,588,Beauty and the Beast,537,1.0
37708,1051,The Associate,468,2.0
37709,1060,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",45,3.0
37710,286,Taegeugsonyeon Huin Dogsuli,293,3.0
37711,748,The Saint,487,4.0
37712,515,Das Boot,417,4.0
37713,1278,Selena,552,3.0
37714,326,G.I. Jane,529,4.0
37715,89,Blade Runner,59,5.0
37716,546,Touhou PVD 4,769,4.0
37717,9,Chaos;Child: Chaos;Head,714,3.0
37718,283,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,264,5.0
37719,411,The Nutty Professor,648,2.0
37720,313,Kisaku Spirit,551,4.0
37721,834,No Money Specials,181,3.0
37722,527,Sangatsu no Lion: Zenhan Soushuuhen,244,5.0
37723,1192,Konpeitou no Omajinai,450,5.0
37724,496,It's a Wonderful Life,643,4.0
37725,238,Raising Arizona,360,4.0
37726,578,Demolition Man,682,3.0
37727,173,The Princess Bride,940,4.0
37728,588,Beauty and the Beast,620,5.0
37729,132,Upin & Ipin dan Kawan-Kawan Musim 3,650,4.0
37730,476,The First Wives Club,885,4.0
37731,1010,Boku no Lyric no Bouyomi: Boku wa Mou Inai,930,2.0
37732,433,Heathers,918,2.0
37733,1070,Living in Oblivion,823,4.0
37734,470,Zoids Wild Zero,200,4.0
37735,96,Wo Shi Na Zha,62,4.0
37736,939,Highlander: The Search for Vengeance,796,3.0
37737,206,Akira,406,1.0
37738,975,Jungle Taitei Movie (1997),442,3.0
37739,87,Searching for Bobby Fischer,887,5.0
37740,943,Killing Zoe,387,4.0
37741,297,Monster Strike the Animation: Trouble in Monster Strike,293,4.0
37742,295,Kibun Kibun,27,3.0
37743,581,Xiaolong Wan Di Zhi Huanle Xiaoyuan,7,5.0
37744,395,Shinju Kusa,56,3.0
37745,168,Yasai no Yousei: N.Y. Salad The Movie,650,4.0
37746,715,To Die For,269,4.0
37747,983,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,851,2.0
37748,506,Rebel Without a Cause,932,4.0
37749,245,The Devil's Own,787,3.0
37750,875,Sojunghan Nal-ui Kkum,62,4.0
37751,692,The American President,58,2.0
37752,1009,Stealing Beauty,270,5.0
37753,278,Mutou Guniang,829,1.0
37754,919,Nihon Omoshiro Mukashibanashi,49,5.0
37755,222,Star Trek: First Contact,548,5.0
37756,52,Xiao Ji Bu Hao Re season7,532,4.0
37757,485,My Fair Lady,345,4.0
37758,451,Mahou Shoujo Ore,332,5.0
37759,252,The Lost World: Jurassic Park,654,2.0
37760,135,Qise Zhanji,6,5.0
37761,98,The Silence of the Lambs,380,4.0
37762,576,Qianting Zongdongyuan 2,435,3.0
37763,875,Sojunghan Nal-ui Kkum,342,1.0
37764,862,Jingle All the Way,642,4.0
37765,1121,Beuledeu Ibalso,655,3.0
37766,286,Taegeugsonyeon Huin Dogsuli,389,2.0
37767,790,Tommy Boy,280,4.0
37768,64,The Shawshank Redemption,864,5.0
37769,144,Die Hard,213,5.0
37770,584,The Secret Garden,83,4.0
37771,281,The River Wild,619,4.0
37772,321,Mother,866,3.0
37773,268,Chasing Amy,13,4.0
37774,367,Imouto Paradise! 2,716,4.0
37775,268,Chasing Amy,157,5.0
37776,490,To Catch a Thief,389,3.0
37777,440,Idol Memories,497,1.0
37778,467,Shenqi Da Maoxian,323,5.0
37779,497,Tanoshii Sansuu,553,4.0
37780,408,Juushin Liger,276,5.0
37781,176,Aliens,325,3.0
37782,693,Casino,542,4.0
37783,177,"The Good, The Bad and The Ugly",745,3.0
37784,157,Nouryoku Hikitsugi de Otome Game no Sekai ni Tensei Shita Ken ni Tsuite www,435,4.0
37785,512,Wings of Desire,894,5.0
37786,1314,Surviving the Game,399,3.0
37787,874,Career Girls,234,1.0
37788,71,The Lion King,821,5.0
37789,214,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,843,3.0
37790,118,Di Gi Charat Tsuyu Specials,549,4.0
37791,307,Geomjeong Gomusin: Television Sadeon Nal,801,4.0
37792,111,Mouretsu Pirates: Abyss of Hyperspace,705,4.0
37793,733,Egao no Daika,354,3.0
37794,50,Star Wars,885,3.0
37795,310,Harumaki Gohan: Yakusoku (vocal ver.),126,2.0
37796,240,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong,265,3.0
37797,746,Real Genius,234,2.0
37798,385,True Lies,786,4.0
37799,519,The Treasure of the Sierra Madre,883,5.0
37800,764,If Lucy Fell,188,4.0
37801,228,Mai Ge Chuanqi,877,4.0
37802,288,Scream,654,3.0
37803,1131,Safe,85,4.0
37804,662,Bartender,263,4.0
37805,208,Himeyuri no Tou,780,3.0
37806,204,Spice and Wolf VR,734,4.0
37807,470,Zoids Wild Zero,537,2.0
37808,292,Rosewood,587,3.0
37809,535,Tacica: Newsong,859,5.0
37810,405,Itsudatte My Santa!,77,3.0
37811,100,Fargo,932,5.0
37812,283,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,266,3.0
37813,120,Striptease,457,2.0
37814,129,Yoshinari You Gashuu Rakugaki-hen - Tezuka Osamu Characters,500,4.0
37815,275,Sense and Sensibility,343,5.0
37816,7,Twelve Monkeys,659,3.0
37817,847,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,592,5.0
37818,1240,Ghost in the Shell (Kokaku kidotai),430,3.0
37819,578,Demolition Man,864,3.0
37820,954,Unzipped,523,5.0
37821,864,My Fellow Americans,160,1.0
37822,741,The Adventures of the Galaxy Rangers,774,1.0
37823,50,Star Wars,493,5.0
37824,118,Di Gi Charat Tsuyu Specials,417,4.0
37825,479,Vertigo,751,2.0
37826,435,Butch Cassidy and the Sundance Kid,318,5.0
37827,45,Eat Drink Man Woman,457,5.0
37828,168,Yasai no Yousei: N.Y. Salad The Movie,41,5.0
37829,507,A Streetcar Named Desire,298,4.0
37830,143,Kitakubu Katsudou Kiroku,327,4.0
37831,528,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,788,5.0
37832,25,Bobby ni Kubittake,473,4.0
37833,546,Touhou PVD 4,551,2.0
37834,82,Jurassic Park,627,4.0
37835,333,The Game,853,4.0
37836,58,Minimoni: Minihams no Kekkon Song,593,4.0
37837,520,The Great Escape,425,3.0
37838,285,Secrets & Lies,291,4.0
37839,392,The Man Without a Face,378,3.0
37840,241,Arigato Thank You,295,5.0
37841,82,Jurassic Park,880,3.0
37842,258,Love Bitch: Yasashii Onna,922,4.0
37843,142,City Hunter Special: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,286,4.0
37844,576,Qianting Zongdongyuan 2,566,2.0
37845,351,Wo Qi Ku Le Baiwan Xiulianzhe,724,1.0
37846,50,Star Wars,1,5.0
37847,270,Laoying Zhua Xiao Ji Zhi Mowang Shijie Da Maoxian,906,4.0
37848,554,Waterworld,222,2.0
37849,589,The Wild Bunch,458,4.0
37850,25,Bobby ni Kubittake,151,4.0
37851,538,Natsuyasumi no Osakana,285,5.0
37852,326,G.I. Jane,877,4.0
37853,461,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,308,4.0
37854,257,Christmas,470,4.0
37855,1011,2 Days in the Valley,889,3.0
37856,281,The River Wild,251,4.0
37857,321,Mother,179,1.0
37858,79,The Fugitive,666,3.0
37859,456,Beverly Hills Ninja,244,3.0
37860,938,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,98,3.0
37861,240,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong,786,1.0
37862,282,B: The Beginning Succession,164,5.0
37863,222,Star Trek: First Contact,763,5.0
37864,1101,Majokko Tsukune-chan,918,4.0
37865,503,The Candidate,766,3.0
37866,135,Qise Zhanji,210,5.0
37867,317,Francois CM: Cassis to Arles no Monogatari - Atarashii Monogatari,18,5.0
37868,168,Yasai no Yousei: N.Y. Salad The Movie,916,4.0
37869,203,Nintama Rantarou no Uchuu Daibouken with Cosmic Front Next (2016),94,5.0
37870,386,Addams Family Values,795,3.0
37871,277,Restoration,894,4.0
37872,285,Secrets & Lies,13,5.0
37873,1,Toy Story,455,4.0
37874,527,Sangatsu no Lion: Zenhan Soushuuhen,406,4.0
37875,219,Ji Jia Dashi,916,3.0
37876,492,East of Eden,527,3.0
37877,93,Welcome to the Dollhouse,527,4.0
37878,511,Lawrence of Arabia,239,5.0
37879,312,Midnight in the Garden of Good and Evil,531,5.0
37880,631,Souten no Ken: Regenesis 2,7,4.0
37881,629,Victor/Victoria,102,3.0
37882,346,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,808,5.0
37883,1132,Feeling Minnesota,244,4.0
37884,769,Sakura Taisen: Sumire,497,3.0
37885,982,Maximum Risk,181,1.0
37886,327,Cop Land,548,3.0
37887,1060,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",459,1.0
37888,222,Star Trek: First Contact,536,4.0
37889,650,The Seventh Seal (Det Sjunde inseglet),94,5.0
37890,1135,The Doors,436,4.0
37891,854,Bad Taste,422,4.0
37892,9,Chaos;Child: Chaos;Head,894,4.0
37893,294,Karakuri Circus (TV),280,2.0
37894,188,Full Metal Jacket,867,4.0
37895,405,Itsudatte My Santa!,7,3.0
37896,423,Tonggu Qi Yuan,271,4.0
37897,121,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,825,5.0
